issue_id,start_time,end_time,input_tokens,output_tokens,model
275190612,1780633038.105972,1780633039.4338088,2527,25,claude-sonnet-4-6
284822263,1780633039.435217,1780633040.870728,2469,25,claude-sonnet-4-6
285019638,1780633040.872291,1780633042.4114392,2580,25,claude-sonnet-4-6
285132250,1780633042.412867,1780633043.712192,2635,25,claude-sonnet-4-6
295083733,1780633043.714245,1780633045.472627,2971,25,claude-sonnet-4-6
297861707,1780633045.4755,1780633047.624057,4124,25,claude-sonnet-4-6
298019785,1780633047.6256268,1780633048.923389,3362,25,claude-sonnet-4-6
298311894,1780633048.926225,1780633050.185348,3837,25,claude-sonnet-4-6
298905113,1780633050.1868181,1780633051.6760662,3257,25,claude-sonnet-4-6
298965480,1780633051.678081,1780633053.409853,3781,25,claude-sonnet-4-6
303501715,1780633053.411632,1780633054.692978,3578,25,claude-sonnet-4-6
303526807,1780633054.6949902,1780633056.229068,2723,25,claude-sonnet-4-6
303724074,1780633056.230678,1780633057.561027,2908,25,claude-sonnet-4-6
303851098,1780633057.5628219,1780633058.897065,2745,25,claude-sonnet-4-6
303999619,1780633058.8988879,1780633060.325258,3033,25,claude-sonnet-4-6
304422453,1780633060.327435,1780633061.756638,3143,25,claude-sonnet-4-6
305030419,1780633061.758552,1780633063.1543832,2750,25,claude-sonnet-4-6
312321697,1780633063.160342,1780633065.441105,5512,25,claude-sonnet-4-6
312953330,1780633065.453048,1780633066.9791842,6820,25,claude-sonnet-4-6
313696087,1780633066.9806259,1780633068.384037,2818,25,claude-sonnet-4-6
315863357,1780633068.3917592,1780633069.8772962,6540,25,claude-sonnet-4-6
323775442,1780633069.881066,1780633071.585845,4028,25,claude-sonnet-4-6
324276129,1780633071.587483,1780633073.122943,3524,25,claude-sonnet-4-6
327361942,1780633073.1247401,1780633074.62157,2748,25,claude-sonnet-4-6
329086591,1780633074.6233642,1780633075.952689,3538,25,claude-sonnet-4-6
332965663,1780633075.954635,1780633077.1482828,3266,25,claude-sonnet-4-6
337285194,1780633077.150325,1780633078.860184,2977,25,claude-sonnet-4-6
337557052,1780633078.861664,1780633080.2905972,2433,25,claude-sonnet-4-6
338480646,1780633080.299108,1780633082.237462,6944,25,claude-sonnet-4-6
339255201,1780633082.241444,1780633083.737806,6278,25,claude-sonnet-4-6
339456108,1780633083.739676,1780633085.3879712,3440,25,claude-sonnet-4-6
339498894,1780633085.389388,1780633086.7821498,4289,25,claude-sonnet-4-6
339558213,1780633086.78383,1780633088.4419782,3072,25,claude-sonnet-4-6
352175657,1780633088.443574,1780633089.81586,2988,25,claude-sonnet-4-6
352264316,1780633089.819181,1780633091.3339531,4018,25,claude-sonnet-4-6
352750519,1780633091.335513,1780633092.989108,2679,25,claude-sonnet-4-6
355578053,1780633092.990686,1780633094.623734,3767,25,claude-sonnet-4-6
356609376,1780633094.6250958,1780633096.2675798,2708,25,claude-sonnet-4-6
364146679,1780633096.2705312,1780633098.109664,5222,25,claude-sonnet-4-6
367873152,1780633098.1114361,1780633099.442556,2562,25,claude-sonnet-4-6
369840190,1780633099.4444191,1780633101.177523,4761,25,claude-sonnet-4-6
378091553,1780633101.184032,1780633102.9205399,5739,25,claude-sonnet-4-6
378837238,1780633102.921984,1780633104.823071,2500,25,claude-sonnet-4-6
383803201,1780633104.824505,1780633106.505725,2866,25,claude-sonnet-4-6
395069039,1780633106.507267,1780633108.0414789,3725,25,claude-sonnet-4-6
395397820,1780633108.0433679,1780633109.562054,3176,25,claude-sonnet-4-6
406907882,1780633109.563631,1780633111.319356,2729,25,claude-sonnet-4-6
413810536,1780633111.321045,1780633112.6296499,3323,25,claude-sonnet-4-6
426539004,1780633112.631588,1780633113.869791,2474,25,claude-sonnet-4-6
428415685,1780633113.871455,1780633115.1465752,2506,25,claude-sonnet-4-6
428860002,1780633115.149583,1780633116.833889,3712,25,claude-sonnet-4-6
429038270,1780633116.838283,1780633118.490897,4346,25,claude-sonnet-4-6
429558383,1780633118.4976141,1780633122.759797,2567,25,claude-sonnet-4-6
430055555,1780633122.772757,1780633124.6302059,7405,25,claude-sonnet-4-6
432631890,1780633124.6320949,1780633126.782183,3966,25,claude-sonnet-4-6
435381203,1780633126.786096,1780633128.1125078,4245,25,claude-sonnet-4-6
435537996,1780633128.116129,1780633130.041263,4535,25,claude-sonnet-4-6
435809470,1780633130.04564,1780633131.649854,4767,25,claude-sonnet-4-6
436303024,1780633131.651528,1780633133.024212,2559,25,claude-sonnet-4-6
453085440,1780633133.025835,1780633134.299689,3206,25,claude-sonnet-4-6
470914914,1780633134.301575,1780633136.337196,3398,25,claude-sonnet-4-6
483355054,1780633136.338956,1780633137.7372181,3075,25,claude-sonnet-4-6
484495607,1780633137.739754,1780633139.103831,3751,25,claude-sonnet-4-6
484607720,1780633139.105798,1780633140.5024729,2781,25,claude-sonnet-4-6
484737447,1780633140.504006,1780633141.744375,2627,25,claude-sonnet-4-6
494492439,1780633141.748389,1780633143.570307,9481,25,claude-sonnet-4-6
503273161,1780633143.571928,1780633146.639929,3277,25,claude-sonnet-4-6
506373137,1780633146.642279,1780633147.875784,2888,25,claude-sonnet-4-6
510675125,1780633147.8786051,1780633149.412933,4301,25,claude-sonnet-4-6
513570691,1780633149.416254,1780633150.986763,4303,25,claude-sonnet-4-6
517388807,1780633150.990025,1780633152.802667,4274,25,claude-sonnet-4-6
517496715,1780633152.805026,1780633154.122849,3065,25,claude-sonnet-4-6
517636820,1780633154.1254358,1780633157.193036,3282,25,claude-sonnet-4-6
518811026,1780633157.1990259,1780633158.832315,5545,25,claude-sonnet-4-6
528942466,1780633158.8384068,1780633160.470732,6321,25,claude-sonnet-4-6
530232265,1780633160.4733691,1780633162.128899,3447,25,claude-sonnet-4-6
534536830,1780633162.131211,1780633163.74461,2804,25,claude-sonnet-4-6
534583789,1780633163.746263,1780633165.4874141,2981,25,claude-sonnet-4-6
540444697,1780633165.4907851,1780633166.717453,3510,25,claude-sonnet-4-6
543041563,1780633166.7201548,1780633168.202067,3972,25,claude-sonnet-4-6
549848681,1780633168.205446,1780633169.84,4681,25,claude-sonnet-4-6
556060860,1780633169.8420942,1780633171.073676,3516,25,claude-sonnet-4-6
556620312,1780633171.0752919,1780633172.815274,4652,25,claude-sonnet-4-6
562545072,1780633172.817769,1780633174.331894,2848,25,claude-sonnet-4-6
563353855,1780633174.333344,1780633175.7924328,2673,25,claude-sonnet-4-6
565358712,1780633175.7937658,1780633177.160465,2531,25,claude-sonnet-4-6
567185616,1780633177.164076,1780633178.390501,3734,25,claude-sonnet-4-6
568504032,1780633178.39408,1780633179.9782631,4041,25,claude-sonnet-4-6
573609761,1780633179.980174,1780633181.623415,3871,25,claude-sonnet-4-6
574196668,1780633181.6251972,1780633183.302328,2727,25,claude-sonnet-4-6
592108544,1780633183.304425,1780633184.6122508,3108,25,claude-sonnet-4-6
593786227,1780633184.613798,1780633189.5492952,3263,25,claude-sonnet-4-6
594743650,1780633189.552426,1780633191.0674691,4188,25,claude-sonnet-4-6
595484179,1780633191.069083,1780633192.41979,2918,25,claude-sonnet-4-6
598170002,1780633192.421943,1780633193.8013399,3252,25,claude-sonnet-4-6
619483018,1780633193.803016,1780633195.043963,2557,25,claude-sonnet-4-6
619762251,1780633195.046017,1780633196.4262059,3036,25,claude-sonnet-4-6
625850461,1780633196.428714,1780633198.0519192,3158,25,claude-sonnet-4-6
625973988,1780633198.05902,1780633199.554346,6179,25,claude-sonnet-4-6
626160130,1780633199.558122,1780633200.9925098,4289,25,claude-sonnet-4-6
626502695,1780633200.994273,1780633203.989762,3059,25,claude-sonnet-4-6
627087857,1780633203.991106,1780633205.389415,3320,25,claude-sonnet-4-6
628465400,1780633205.3913238,1780633206.701219,2604,25,claude-sonnet-4-6
630474484,1780633206.703008,1780633207.996429,2626,25,claude-sonnet-4-6
631073809,1780633208.00025,1780633209.644088,3903,25,claude-sonnet-4-6
631364219,1780633209.6473548,1780633211.3182468,3946,25,claude-sonnet-4-6
637387491,1780633211.31994,1780633212.69379,2972,25,claude-sonnet-4-6
637469461,1780633212.69566,1780633214.432253,4839,20,claude-sonnet-4-6
637472836,1780633214.434019,1780633216.065734,5037,25,claude-sonnet-4-6
638202113,1780633216.067242,1780633217.970222,2654,25,claude-sonnet-4-6
638768339,1780633217.971561,1780633219.2626922,3013,25,claude-sonnet-4-6
638866639,1780633219.2641768,1780633221.8110652,2514,25,claude-sonnet-4-6
642902435,1780633221.8127942,1780633223.142058,3144,25,claude-sonnet-4-6
642933508,1780633223.1435049,1780633228.362314,2608,25,claude-sonnet-4-6
643360992,1780633228.364237,1780633229.684413,3701,25,claude-sonnet-4-6
651934683,1780633229.686333,1780633231.0198169,2662,25,claude-sonnet-4-6
652809371,1780633231.0214531,1780633232.355126,2637,25,claude-sonnet-4-6
670181111,1780633232.356684,1780633233.788536,2947,20,claude-sonnet-4-6
670237997,1780633233.798677,1780633235.348544,7962,25,claude-sonnet-4-6
670244317,1780633235.34999,1780633236.823078,2759,25,claude-sonnet-4-6
670691047,1780633236.824391,1780633238.6015942,2435,25,claude-sonnet-4-6
702773820,1780633238.603185,1780633240.037071,2957,25,claude-sonnet-4-6
708153303,1780633240.038497,1780633241.465114,2499,25,claude-sonnet-4-6
717290138,1780633241.4668832,1780633243.208071,8695,25,claude-sonnet-4-6
719712881,1780633243.210016,1780633244.745909,2812,25,claude-sonnet-4-6
721150006,1780633244.7480068,1780633246.382314,3158,25,claude-sonnet-4-6
723058396,1780633246.384855,1780633247.754109,2988,25,claude-sonnet-4-6
724770883,1780633247.7569642,1780633248.911327,2708,25,claude-sonnet-4-6
727127817,1780633248.913269,1780633250.390039,3173,25,claude-sonnet-4-6
732267627,1780633250.39265,1780633251.707579,3602,25,claude-sonnet-4-6
739501498,1780633251.709308,1780633253.1438038,2781,25,claude-sonnet-4-6
740669717,1780633253.145556,1780633254.7215202,3394,25,claude-sonnet-4-6
741692283,1780633254.7228491,1780633256.87279,2806,25,claude-sonnet-4-6
770039478,1780633256.874231,1780633258.158936,3007,25,claude-sonnet-4-6
774658458,1780633258.1604521,1780633259.3294332,2841,25,claude-sonnet-4-6
774727384,1780633259.348758,1780633262.050982,7555,25,claude-sonnet-4-6
777338361,1780633262.053868,1780633263.414006,2680,25,claude-sonnet-4-6
785540082,1780633263.4157,1780633264.714307,2805,25,claude-sonnet-4-6
785550073,1780633264.71587,1780633267.78691,3215,25,claude-sonnet-4-6
785606324,1780633267.7900958,1780633270.14064,4295,25,claude-sonnet-4-6
786108116,1780633270.1490822,1780633271.6883452,6915,25,claude-sonnet-4-6
795993177,1780633271.6903412,1780633273.1097422,2963,25,claude-sonnet-4-6
805964034,1780633273.111284,1780633274.8501341,2864,25,claude-sonnet-4-6
806402033,1780633274.852117,1780633276.301097,3267,25,claude-sonnet-4-6
806517131,1780633276.302894,1780633277.81917,3257,25,claude-sonnet-4-6
807725060,1780633277.8242939,1780633279.458872,5254,25,claude-sonnet-4-6
822814509,1780633279.46033,1780633280.995025,2846,25,claude-sonnet-4-6
830090253,1780633280.998485,1780633295.311201,3623,637,claude-sonnet-4-6
831174119,1780633295.313787,1780633311.611882,3485,696,claude-sonnet-4-6
843213515,1780633311.619909,1780633313.968127,4554,25,claude-sonnet-4-6
868837666,1780633313.9701178,1780633315.196425,2933,25,claude-sonnet-4-6
870218880,1780633315.197956,1780633316.564407,3006,25,claude-sonnet-4-6
878659180,1780633316.5660212,1780633317.9594822,3315,25,claude-sonnet-4-6
889808682,1780633317.967017,1780633319.601045,6689,25,claude-sonnet-4-6
891827256,1780633319.602762,1780633321.3635998,2572,25,claude-sonnet-4-6
891972914,1780633321.365389,1780633322.834965,2661,25,claude-sonnet-4-6
892749088,1780633322.838343,1780633324.181779,3723,25,claude-sonnet-4-6
894598837,1780633324.185051,1780633326.357226,6046,25,claude-sonnet-4-6
901470437,1780633326.35907,1780633327.994669,3241,25,claude-sonnet-4-6
902432450,1780633327.996393,1780633329.224685,2895,25,claude-sonnet-4-6
903180718,1780633329.226152,1780633330.513929,2668,25,claude-sonnet-4-6
904754673,1780633330.515699,1780633332.19487,3054,25,claude-sonnet-4-6
906427489,1780633332.196589,1780633333.5107782,2702,25,claude-sonnet-4-6
907232677,1780633333.5131378,1780633334.674211,3417,25,claude-sonnet-4-6
907469276,1780633334.6759522,1780633336.291231,3918,25,claude-sonnet-4-6
907703137,1780633336.293059,1780633337.485991,2766,25,claude-sonnet-4-6
908088395,1780633337.4879959,1780633338.798441,3748,25,claude-sonnet-4-6
909049845,1780633338.8000069,1780633340.281971,2894,25,claude-sonnet-4-6
914128991,1780633340.286834,1780633342.7419379,5202,25,claude-sonnet-4-6
934090244,1780633342.7434602,1780633344.175264,2689,25,claude-sonnet-4-6
936567326,1780633344.178117,1780633345.934775,5080,25,claude-sonnet-4-6
938682436,1780633345.936248,1780633347.128135,2956,25,claude-sonnet-4-6
941489296,1780633347.131527,1780633348.321558,3408,25,claude-sonnet-4-6
942977802,1780633348.32625,1780633349.995754,8538,25,claude-sonnet-4-6
943628968,1780633349.997215,1780633351.342689,2953,25,claude-sonnet-4-6
945369934,1780633351.344148,1780633352.67434,2686,25,claude-sonnet-4-6
946432482,1780633352.6757991,1780633353.893104,2517,25,claude-sonnet-4-6
951429255,1780633353.899362,1780633355.7443688,4176,25,claude-sonnet-4-6
952956841,1780633355.746023,1780633357.089432,3261,25,claude-sonnet-4-6
965558043,1780633357.092447,1780633358.6801841,3917,25,claude-sonnet-4-6
970346459,1780633358.681728,1780633359.9437969,3045,25,claude-sonnet-4-6
970498069,1780633359.950179,1780633361.720822,6202,25,claude-sonnet-4-6
976125179,1780633361.7231328,1780633363.165878,3546,25,claude-sonnet-4-6
978528716,1780633363.167597,1780633364.424109,3208,25,claude-sonnet-4-6
980024149,1780633364.425951,1780633365.679449,3364,25,claude-sonnet-4-6
980057113,1780633365.686885,1780633367.23105,6627,25,claude-sonnet-4-6
996488240,1780633367.232818,1780633368.754679,3238,25,claude-sonnet-4-6
997299420,1780633368.7565818,1780633370.862599,2483,25,claude-sonnet-4-6
1011467346,1780633370.865931,1780633372.643445,8967,25,claude-sonnet-4-6
1014671924,1780633372.644746,1780633374.239949,2538,25,claude-sonnet-4-6
1023471270,1780633374.242107,1780633375.681494,2556,25,claude-sonnet-4-6
1024092388,1780633375.682941,1780633377.0447528,2436,25,claude-sonnet-4-6
1026512862,1780633377.0474722,1780633379.092478,4875,25,claude-sonnet-4-6
1044777742,1780633379.094871,1780633380.629621,3702,25,claude-sonnet-4-6
1047632192,1780633380.631031,1780633381.926393,2533,25,claude-sonnet-4-6
1060667929,1780633381.930948,1780633389.435838,6448,25,claude-sonnet-4-6
1060818896,1780633389.437549,1780633390.76654,2756,25,claude-sonnet-4-6
1069658114,1780633390.768272,1780633392.610085,5371,25,claude-sonnet-4-6
1071142982,1780633392.612496,1780633395.267257,4455,25,claude-sonnet-4-6
1071282826,1780633395.2716029,1780633396.706681,3023,25,claude-sonnet-4-6
1071369789,1780633396.708096,1780633398.4423501,2470,25,claude-sonnet-4-6
1072125460,1780633398.4448252,1780633399.6700149,3249,25,claude-sonnet-4-6
1072260206,1780633399.671653,1780633400.9868748,2735,25,claude-sonnet-4-6
1072818585,1780633400.991211,1780633403.1578088,5382,25,claude-sonnet-4-6
1074820966,1780633403.162074,1780633404.795398,4604,25,claude-sonnet-4-6
1075336417,1780633404.797893,1780633406.022903,4098,25,claude-sonnet-4-6
1077844466,1780633406.0243819,1780633407.307916,2878,25,claude-sonnet-4-6
1081544311,1780633407.309633,1780633408.686611,2920,25,claude-sonnet-4-6
1087972186,1780633408.6899352,1780633410.3240519,4637,25,claude-sonnet-4-6
1100051808,1780633410.327424,1780633426.402983,4650,681,claude-sonnet-4-6
1100433367,1780633426.4043891,1780633427.9926138,2492,25,claude-sonnet-4-6
1100552741,1780633427.994081,1780633429.470143,2750,25,claude-sonnet-4-6
1102067921,1780633429.471658,1780633430.8542452,3371,25,claude-sonnet-4-6
1102918184,1780633430.855777,1780633432.0660439,2511,25,claude-sonnet-4-6
1104158786,1780633432.0675142,1780633433.404618,2616,25,claude-sonnet-4-6
1104666990,1780633433.410413,1780633434.89989,6574,25,claude-sonnet-4-6
1107247166,1780633434.901834,1780633436.744201,2733,25,claude-sonnet-4-6
1109341078,1780633436.745664,1780633438.178795,2583,25,claude-sonnet-4-6
1124928026,1780633438.180702,1780633439.740285,3597,25,claude-sonnet-4-6
1131112111,1780633439.741768,1780633441.043691,2758,25,claude-sonnet-4-6
1131156931,1780633441.045229,1780633442.479312,2865,25,claude-sonnet-4-6
1132576171,1780633442.4809742,1780633443.787491,2904,25,claude-sonnet-4-6
1132862079,1780633443.789341,1780633445.1929731,2991,25,claude-sonnet-4-6
1136028189,1780633445.196123,1780633446.79694,6011,25,claude-sonnet-4-6
1160862933,1780633446.798251,1780633448.0457711,2476,25,claude-sonnet-4-6
1161973878,1780633448.048436,1780633449.6597178,3524,25,claude-sonnet-4-6
1163541364,1780633449.66118,1780633450.9114501,2641,25,claude-sonnet-4-6
1165209319,1780633450.913141,1780633452.090456,2455,25,claude-sonnet-4-6
1166956712,1780633452.091669,1780633453.382074,2517,25,claude-sonnet-4-6
1169650672,1780633453.383403,1780633454.767509,2443,25,claude-sonnet-4-6
1174122161,1780633454.7688498,1780633458.315834,2441,25,claude-sonnet-4-6
1176322857,1780633458.321942,1780633459.908098,4306,25,claude-sonnet-4-6
1179107768,1780633459.9105642,1780633461.213504,2556,25,claude-sonnet-4-6
1180049504,1780633461.2149901,1780633462.446177,2764,25,claude-sonnet-4-6
1180130058,1780633462.448336,1780633463.658676,2938,25,claude-sonnet-4-6
1181103738,1780633463.7135181,1780633465.801738,5352,25,claude-sonnet-4-6
1185488090,1780633465.803426,1780633467.359683,5751,20,claude-sonnet-4-6
1190760812,1780633467.361632,1780633468.6599731,2692,25,claude-sonnet-4-6
1190959350,1780633468.6617658,1780633470.2314281,3912,25,claude-sonnet-4-6
1201906086,1780633470.2341602,1780633471.905486,3674,25,claude-sonnet-4-6
1206241855,1780633471.907061,1780633473.3902662,2420,20,claude-sonnet-4-6
1212326115,1780633473.392084,1780633475.078036,3513,25,claude-sonnet-4-6
1213461044,1780633475.082998,1780633476.681654,5722,25,claude-sonnet-4-6
1213607968,1780633476.683674,1780633477.907685,3179,25,claude-sonnet-4-6
1215298581,1780633477.9091132,1780633479.630711,2469,25,claude-sonnet-4-6
1221806426,1780633479.636202,1780633481.133715,7249,25,claude-sonnet-4-6
1227174892,1780633481.1358762,1780633483.5506828,3158,25,claude-sonnet-4-6
1236343221,1780633483.5521998,1780633484.873627,2760,25,claude-sonnet-4-6
1242792738,1780633484.8782778,1780633486.306705,4071,25,claude-sonnet-4-6
1246145167,1780633486.311383,1780633488.6276531,4747,25,claude-sonnet-4-6
1246293810,1780633488.6326542,1780633490.2161942,4433,25,claude-sonnet-4-6
1248033266,1780633490.218237,1780633491.5332758,2940,25,claude-sonnet-4-6
1248043592,1780633491.535001,1780633492.858748,3039,25,claude-sonnet-4-6
1248670667,1780633492.860162,1780633494.1889331,2653,25,claude-sonnet-4-6
1249619017,1780633494.190866,1780633495.417665,3161,25,claude-sonnet-4-6
1251713538,1780633495.41929,1780633496.736057,2577,25,claude-sonnet-4-6
1252756496,1780633496.7374752,1780633498.731209,2550,25,claude-sonnet-4-6
1260725718,1780633498.7327192,1780633500.127628,2540,25,claude-sonnet-4-6
1264792351,1780633500.1306272,1780633501.6636631,2986,25,claude-sonnet-4-6
1273690815,1780633501.666178,1780633503.201372,6783,25,claude-sonnet-4-6
1278268505,1780633503.203883,1780633504.523405,2746,25,claude-sonnet-4-6
1279700430,1780633504.525814,1780633506.016086,4364,25,claude-sonnet-4-6
1279826564,1780633506.017729,1780633507.483617,2855,25,claude-sonnet-4-6
1289435310,1780633507.486773,1780633509.3512561,2807,25,claude-sonnet-4-6
1289611953,1780633509.35322,1780633515.492617,2845,25,claude-sonnet-4-6
1290566899,1780633515.4945412,1780633516.7677288,3160,25,claude-sonnet-4-6
1291899006,1780633516.7695029,1780633518.8391838,3418,25,claude-sonnet-4-6
1293048520,1780633518.84112,1780633519.993365,3519,25,claude-sonnet-4-6
1294541749,1780633519.997707,1780633521.558034,4647,25,claude-sonnet-4-6
1296220281,1780633521.5596778,1780633523.795585,3674,25,claude-sonnet-4-6
1299391458,1780633523.797429,1780633525.014695,2372,25,claude-sonnet-4-6
1300542090,1780633525.0162299,1780633526.343425,4286,20,claude-sonnet-4-6
1300631567,1780633526.3449888,1780633528.0847092,2651,25,claude-sonnet-4-6
1301011966,1780633528.0864892,1780633529.365772,3221,25,claude-sonnet-4-6
1303501703,1780633529.370613,1780633531.464592,5971,25,claude-sonnet-4-6
1305778533,1780633531.466223,1780633533.104612,3384,25,claude-sonnet-4-6
1306607503,1780633533.106383,1780633534.4278479,2658,25,claude-sonnet-4-6
1306623830,1780633534.431087,1780633536.0700202,4376,25,claude-sonnet-4-6
1307091650,1780633536.071527,1780633537.3345249,2531,25,claude-sonnet-4-6
1308973136,1780633537.336716,1780633538.87517,3348,25,claude-sonnet-4-6
1317065867,1780633538.876877,1780633540.867692,4559,25,claude-sonnet-4-6
1320838818,1780633540.870951,1780633542.087782,3224,25,claude-sonnet-4-6
1323249608,1780633542.089319,1780633543.629025,2581,25,claude-sonnet-4-6
1328055416,1780633543.631007,1780633545.483199,2799,25,claude-sonnet-4-6
1329147554,1780633545.485389,1780633547.948973,3092,25,claude-sonnet-4-6
1333178643,1780633547.9557178,1780633549.59629,5656,25,claude-sonnet-4-6
1336452733,1780633549.6006122,1780633551.083233,4268,25,claude-sonnet-4-6
1336666723,1780633551.0853372,1780633553.4652102,4332,25,claude-sonnet-4-6
1342864068,1780633553.467071,1780633554.809576,3845,25,claude-sonnet-4-6
1344999650,1780633554.811384,1780633556.344737,2689,25,claude-sonnet-4-6
1345038447,1780633556.346175,1780633557.780734,2502,25,claude-sonnet-4-6
1352488799,1780633557.782569,1780633563.7905421,2543,25,claude-sonnet-4-6
1367665070,1780633563.7922812,1780633565.1806378,2566,25,claude-sonnet-4-6
1367952424,1780633565.1831412,1780633566.8914611,4537,25,claude-sonnet-4-6
1410633955,1780633566.8931048,1780633568.4776251,9935,25,claude-sonnet-4-6
1418948680,1780633568.479736,1780633585.887816,4127,703,claude-sonnet-4-6
1428767280,1780633585.893551,1780633587.406469,5435,25,claude-sonnet-4-6
1438445851,1780633587.409055,1780633593.5577002,2529,25,claude-sonnet-4-6
1444064267,1780633593.559222,1780633595.4156191,2864,25,claude-sonnet-4-6
1444401730,1780633595.420071,1780633597.902109,6236,25,claude-sonnet-4-6
1450071740,1780633597.903685,1780633599.334971,2802,25,claude-sonnet-4-6
1460199132,1780633599.336758,1780633600.664372,2993,25,claude-sonnet-4-6
1460609595,1780633600.6660721,1780633601.8942342,2703,25,claude-sonnet-4-6
1461489700,1780633601.8954408,1780633603.382844,2607,25,claude-sonnet-4-6
1465542800,1780633603.384354,1780633604.96477,2844,25,claude-sonnet-4-6
1518732705,1780633604.966733,1780633606.2932348,2583,25,claude-sonnet-4-6
1527548744,1780633606.2946858,1780633607.647649,2700,25,claude-sonnet-4-6
1530248637,1780633607.649699,1780633609.779201,2702,25,claude-sonnet-4-6
1615814220,1780633609.781481,1780633611.033355,3533,25,claude-sonnet-4-6
1616936787,1780633611.037822,1780633617.455413,4250,25,claude-sonnet-4-6
1636711509,1780633617.458176,1780633619.256852,3569,25,claude-sonnet-4-6
1656648971,1780633619.258686,1780633620.751942,2751,25,claude-sonnet-4-6
1659625133,1780633620.753909,1780633622.1727738,2834,25,claude-sonnet-4-6
1665591134,1780633622.1744761,1780633623.708365,3235,25,claude-sonnet-4-6
1686001128,1780633623.710473,1780633625.1906922,4579,25,claude-sonnet-4-6
1687989535,1780633625.193086,1780633626.732106,3957,25,claude-sonnet-4-6
1862070893,1780633626.7336,1780633628.210033,2921,25,claude-sonnet-4-6
1886564677,1780633628.211964,1780633629.570966,2996,25,claude-sonnet-4-6
1943190932,1780633629.573611,1780633631.372867,4170,25,claude-sonnet-4-6
1958701035,1780633631.374441,1780633633.6669,2620,25,claude-sonnet-4-6
1966006847,1780633633.6684291,1780633635.073153,2621,25,claude-sonnet-4-6
1970711596,1780633635.0747101,1780633636.455006,2751,25,claude-sonnet-4-6
2009047745,1780633636.456536,1780633637.938731,3159,25,claude-sonnet-4-6
